timestamp,ADAUSDT_H,ATOMUSDT_H,BNBUSDT_H,BTCUSDT_H,ETHUSDT_H,LTCUSDT_H,MATICUSDT_H,SOLUSDT_H,XRPUSDT_H
2022-06-13 09:00:00,0.4537,6.15,224.76,24038.4,1236.73,42.8,0.431,27.67,0.3143
2022-06-13 10:00:00,0.4516,6.06,223.94,23978.0,1221.19,42.3,0.4228,27.35,0.3111
2022-06-13 11:00:00,0.449,6.05,221.15,23718.3,1208.78,42.11,0.4137,26.8,0.3098
2022-06-13 12:00:00,0.4522,6.088,220.24,23668.8,1217.61,42.03,0.4144,26.49,0.3089
2022-06-13 13:00:00,0.4598,6.27,223.84,23642.7,1236.89,42.82,0.4221,27.05,0.3137
2022-06-13 14:00:00,0.4494,6.092,217.17,22789.7,1191.57,41.79,0.411,26.95,0.306
2022-06-13 15:00:00,0.4686,6.351,223.99,23253.1,1229.15,43.17,0.4318,27.89,0.3137
2022-06-13 16:00:00,0.474,6.489,227.37,23722.8,1239.18,43.81,0.4406,28.24,0.3168
2022-06-13 17:00:00,0.4704,6.441,226.74,23525.7,1238.26,44.31,0.4401,28.09,0.3169
2022-06-13 18:00:00,0.4732,6.417,225.99,23369.5,1230.79,43.94,0.4378,28.18,0.3161
2022-06-13 19:00:00,0.4735,6.463,224.84,23200.1,1227.75,43.88,0.4386,28.31,0.3192
2022-06-13 20:00:00,0.4797,6.557,226.8,23238.6,1241.33,43.99,0.4438,28.59,0.3199
2022-06-13 21:00:00,0.4737,6.389,224.73,23050.1,1228.95,43.58,0.4312,28.1,0.3148
2022-06-13 22:00:00,0.4503,6.168,219.76,22575.8,1192.87,42.32,0.4192,27.15,0.3067
2022-06-13 23:00:00,0.4638,6.5,222.84,22471.5,1209.04,43.44,0.43,28.58,0.3115
2022-06-14 00:00:00,0.4503,6.309,217.17,21740.2,1171.66,42.57,0.4183,27.44,0.3038
2022-06-14 01:00:00,0.4388,5.978,205.38,20834.7,1101.62,40.56,0.3999,26.17,0.2938
2022-06-14 02:00:00,0.4593,6.295,209.35,21530.0,1118.0,43.29,0.4103,27.0,0.3065
2022-06-14 03:00:00,0.4777,6.558,221.45,22106.5,1173.04,44.46,0.4293,28.91,0.314
2022-06-14 04:00:00,0.4654,6.457,218.47,21963.9,1156.04,43.27,0.4227,28.33,0.3109
2022-06-14 05:00:00,0.4894,6.725,227.16,22739.3,1226.67,45.16,0.4397,30.34,0.3208
2022-06-14 06:00:00,0.4994,6.751,229.93,22621.8,1233.6,45.36,0.4472,30.68,0.3191
2022-06-14 07:00:00,0.517,6.717,229.77,22863.2,1240.22,45.49,0.4477,30.99,0.3197
2022-06-14 08:00:00,0.5045,6.536,226.27,22599.8,1218.35,44.35,0.4352,30.24,0.317
2022-06-14 09:00:00,0.4936,6.474,223.23,22290.7,1190.23,43.82,0.4251,29.48,0.3123
2022-06-14 10:00:00,0.4896,6.468,222.29,22372.7,1185.1,44.21,0.4216,29.32,0.3126
2022-06-14 11:00:00,0.4926,6.418,220.17,21980.0,1174.31,44.01,0.4163,29.06,0.3113
2022-06-14 12:00:00,0.4993,6.429,222.87,22141.4,1197.22,44.39,0.4215,29.15,0.3138
2022-06-14 13:00:00,0.5063,6.52,224.21,22397.8,1217.82,44.59,0.4263,29.99,0.315
2022-06-14 14:00:00,0.4995,6.475,225.22,22499.8,1222.0,45.03,0.4249,29.89,0.3174
2022-06-14 15:00:00,0.5029,6.516,227.22,22672.6,1250.01,45.53,0.4322,31.01,0.3215
2022-06-14 16:00:00,0.4941,6.37,222.77,22474.9,1226.44,44.81,0.4212,29.73,0.3167
2022-06-14 17:00:00,0.4846,6.324,221.62,22347.8,1212.57,44.68,0.4102,29.37,0.3169
2022-06-14 18:00:00,0.482,6.352,221.68,22281.8,1208.59,45.12,0.4087,29.41,0.3183
2022-06-14 19:00:00,0.4747,6.322,221.74,22182.0,1205.27,45.28,0.4103,29.41,0.3194
2022-06-14 20:00:00,0.4713,6.285,220.2,21981.5,1188.52,45.0,0.4061,29.05,0.3149
2022-06-14 21:00:00,0.4649,6.166,215.86,21468.6,1168.53,44.23,0.3989,28.22,0.3125
2022-06-14 22:00:00,0.4697,6.242,218.07,21580.6,1175.9,45.08,0.4032,28.49,0.3151
2022-06-14 23:00:00,0.4828,6.354,222.98,22122.7,1208.32,46.13,0.4149,29.56,0.3212
2022-06-15 00:00:00,0.479,6.266,220.39,21799.8,1192.4,45.52,0.4087,29.49,0.3182
2022-06-15 01:00:00,0.4868,6.497,223.41,22152.8,1220.17,46.54,0.4163,30.02,0.3221
2022-06-15 02:00:00,0.4762,6.513,221.14,21974.0,1203.99,45.74,0.4125,29.35,0.3182
2022-06-15 03:00:00,0.4656,6.483,216.61,21442.3,1172.47,44.69,0.3993,28.79,0.3131
2022-06-15 04:00:00,0.4622,6.321,213.24,21133.7,1136.6,43.93,0.3923,28.53,0.3065
2022-06-15 05:00:00,0.4597,6.341,211.2,21210.4,1122.74,43.26,0.3853,28.03,0.305
2022-06-15 06:00:00,0.4666,6.42,213.45,21321.3,1135.3,43.92,0.3899,28.38,0.3074
2022-06-15 07:00:00,0.4565,6.269,207.19,20707.5,1093.6,43.2,0.3793,27.63,0.3044
2022-06-15 08:00:00,0.4579,5.962,200.43,20255.4,1028.95,41.89,0.3671,27.01,0.3015
2022-06-15 09:00:00,0.4609,6.082,201.25,20232.6,1030.64,42.0,0.3696,27.27,0.3022
2022-06-15 10:00:00,0.468,6.395,206.52,20566.7,1064.23,42.83,0.3792,27.89,0.3059
2022-06-15 11:00:00,0.4794,6.579,212.49,21163.8,1119.5,44.3,0.3893,28.88,0.3093
2022-06-15 12:00:00,0.474,6.589,212.5,21183.6,1111.78,44.37,0.387,28.84,0.31
2022-06-15 13:00:00,0.4808,6.682,215.75,21547.0,1139.35,44.94,0.3979,29.53,0.3137
2022-06-15 14:00:00,0.4704,6.533,211.48,21202.4,1106.0,44.45,0.388,28.95,0.3086
2022-06-15 15:00:00,0.474,6.655,212.63,21408.8,1119.57,44.91,0.394,29.48,0.3117
2022-06-15 16:00:00,0.4752,6.385,207.09,20714.6,1078.33,44.23,0.3751,28.66,0.3052
2022-06-15 17:00:00,0.491,6.638,213.0,21110.0,1113.8,45.56,0.3818,29.65,0.3101
2022-06-15 18:00:00,0.5023,6.962,219.23,21529.1,1171.5,46.88,0.403,30.51,0.3197
2022-06-15 19:00:00,0.5103,6.947,221.09,21617.3,1169.87,48.29,0.408,31.45,0.323
2022-06-15 20:00:00,0.5105,7.034,221.5,21674.2,1179.41,48.6,0.4115,31.72,0.3258
2022-06-15 21:00:00,0.5266,7.175,226.16,22197.5,1226.26,49.88,0.4238,33.08,0.3335
2022-06-15 22:00:00,0.526,7.212,230.94,22460.3,1217.06,50.26,0.4261,34.11,0.3409
2022-06-15 23:00:00,0.5345,7.322,233.51,22567.5,1236.49,50.63,0.4391,34.72,0.3433
2022-06-16 00:00:00,0.5345,7.266,233.26,22658.9,1234.14,50.21,0.435,35.16,0.3411
2022-06-16 01:00:00,0.5238,7.214,230.64,22359.0,1214.58,50.31,0.4275,34.26,0.337
2022-06-16 02:00:00,0.525,7.266,231.55,22445.0,1218.3,50.37,0.4281,34.5,0.3379
2022-06-16 03:00:00,0.5181,7.168,229.96,22197.5,1209.26,49.66,0.4249,33.78,0.3346
2022-06-16 04:00:00,0.515,7.157,227.75,22084.9,1192.04,48.93,0.4222,33.69,0.3357
2022-06-16 05:00:00,0.5112,7.073,226.73,21931.9,1182.49,49.0,0.4164,33.66,0.3342
2022-06-16 06:00:00,0.5085,7.002,223.99,21788.4,1175.41,48.07,0.4133,33.14,0.3309
2022-06-16 07:00:00,0.5045,6.891,222.48,21748.9,1164.71,47.29,0.408,32.59,0.3238
2022-06-16 08:00:00,0.5033,6.929,223.56,21773.8,1172.8,47.73,0.4089,32.65,0.3263
2022-06-16 09:00:00,0.4949,6.658,219.01,21266.5,1127.13,45.81,0.3962,31.48,0.319
2022-06-16 10:00:00,0.4911,6.634,217.43,21232.9,1120.7,45.84,0.3939,31.6,0.3171
2022-06-16 11:00:00,0.4883,6.538,215.81,21028.1,1110.18,45.0,0.3898,31.26,0.3148
2022-06-16 12:00:00,0.4904,6.549,217.25,21128.6,1116.0,45.35,0.3928,31.44,0.3172
2022-06-16 13:00:00,0.4842,6.444,215.08,21004.5,1096.75,45.0,0.3861,30.52,0.3132
2022-06-16 14:00:00,0.4868,6.463,213.53,20914.7,1098.4,44.81,0.3877,30.54,0.3115
2022-06-16 15:00:00,0.4922,6.546,215.42,21067.0,1113.7,45.57,0.393,31.29,0.3165
2022-06-16 16:00:00,0.4997,6.607,217.34,21170.2,1125.67,46.02,0.3991,31.97,0.3177
2022-06-16 17:00:00,0.4967,6.476,215.73,21051.8,1106.76,45.62,0.3947,31.71,0.3156
2022-06-16 18:00:00,0.4975,6.495,216.06,21014.8,1106.61,46.45,0.3947,32.03,0.3169
2022-06-16 19:00:00,0.4842,6.369,214.21,20862.2,1095.56,45.47,0.3864,30.83,0.3146
2022-06-16 20:00:00,0.4862,6.453,214.22,20698.4,1099.32,45.76,0.3933,31.07,0.3179
2022-06-16 21:00:00,0.4882,6.403,214.63,20675.5,1101.99,45.37,0.3918,31.08,0.3162
2022-06-16 22:00:00,0.4732,6.253,209.38,20356.6,1065.93,44.56,0.3797,30.25,0.3111
2022-06-16 23:00:00,0.4757,6.337,210.13,20387.4,1067.77,44.76,0.3828,30.1,0.3129
2022-06-17 00:00:00,0.4795,6.32,210.25,20353.6,1065.27,45.37,0.3831,29.75,0.3203
2022-06-17 01:00:00,0.4933,6.52,216.24,20866.1,1106.93,46.69,0.3959,30.93,0.3287
2022-06-17 02:00:00,0.4876,6.412,214.45,20568.5,1087.13,46.54,0.3892,30.49,0.3253
2022-06-17 03:00:00,0.4824,6.29,212.24,20369.0,1070.9,45.68,0.3856,29.99,0.3234
2022-06-17 04:00:00,0.4908,6.372,214.9,20519.1,1085.76,46.07,0.3912,30.52,0.3276
2022-06-17 05:00:00,0.4941,6.445,216.56,20793.8,1099.8,46.67,0.396,30.88,0.3293
2022-06-17 06:00:00,0.4983,6.481,219.47,20881.5,1104.16,46.94,0.3994,31.38,0.3348
2022-06-17 07:00:00,0.4992,6.501,219.51,21087.5,1098.38,47.39,0.3985,31.56,0.3357
2022-06-17 08:00:00,0.4965,6.502,218.27,21056.8,1094.9,46.84,0.3989,31.37,0.3334
2022-06-17 09:00:00,0.4885,6.475,218.07,20963.4,1092.33,46.43,0.3958,31.21,0.3282
2022-06-17 10:00:00,0.4952,6.57,219.25,21108.4,1104.05,46.88,0.406,31.98,0.3294
2022-06-17 11:00:00,0.4911,6.493,217.56,20963.9,1091.74,46.73,0.4004,31.55,0.3251
2022-06-17 12:00:00,0.485,6.398,214.73,20645.1,1074.73,45.96,0.395,31.2,0.3224
2022-06-17 13:00:00,0.4906,6.522,218.56,20791.0,1094.4,46.67,0.4025,31.81,0.3256
2022-06-17 14:00:00,0.4856,6.455,214.85,20535.5,1075.06,45.87,0.3956,31.18,0.3217
2022-06-17 15:00:00,0.4875,6.473,215.69,20656.0,1084.19,46.1,0.3974,31.19,0.3211
2022-06-17 16:00:00,0.4839,6.398,214.25,20564.8,1075.84,45.93,0.3949,31.06,0.3185
2022-06-17 17:00:00,0.4867,6.428,215.14,20582.9,1079.6,46.24,0.3981,31.59,0.3194
2022-06-17 18:00:00,0.486,6.412,215.25,20512.6,1079.97,46.35,0.3983,31.48,0.3184
2022-06-17 19:00:00,0.4849,6.386,214.69,20506.6,1079.54,46.17,0.3955,31.13,0.3173
2022-06-17 20:00:00,0.4903,6.459,216.45,20641.0,1094.51,47.11,0.4018,31.63,0.3206
2022-06-17 21:00:00,0.4897,6.443,215.55,20547.0,1080.84,47.81,0.3996,31.27,0.3212
2022-06-17 22:00:00,0.4878,6.417,216.03,20441.7,1083.36,47.52,0.3976,30.88,0.3209
2022-06-17 23:00:00,0.4869,6.376,215.64,20457.3,1085.99,47.56,0.3995,30.7,0.3208
2022-06-18 00:00:00,0.4899,6.428,216.81,20561.4,1087.47,47.84,0.4019,30.96,0.3233
2022-06-18 01:00:00,0.4833,6.214,211.59,20381.9,1075.62,47.07,0.3906,30.27,0.3182
2022-06-18 02:00:00,0.4842,6.237,211.92,20464.2,1081.79,47.14,0.3909,30.11,0.3195
2022-06-18 03:00:00,0.4847,6.251,212.3,20450.0,1078.74,47.45,0.3912,30.07,0.3197
2022-06-18 04:00:00,0.4864,6.272,212.78,20482.7,1080.33,47.47,0.392,30.27,0.3205
2022-06-18 05:00:00,0.4845,6.216,211.48,20416.5,1077.54,48.02,0.3909,30.05,0.3195
2022-06-18 06:00:00,0.4666,6.003,203.54,19419.8,1018.2,46.22,0.3768,28.88,0.3105
2022-06-18 07:00:00,0.4589,5.899,201.08,19244.9,1002.64,44.53,0.3678,28.45,0.3086
2022-06-18 08:00:00,0.4566,5.862,199.84,18997.6,989.73,44.18,0.3637,28.5,0.3029
2022-06-18 09:00:00,0.4643,5.939,202.38,19156.5,994.25,44.58,0.366,28.94,0.306
2022-06-18 10:00:00,0.47,5.984,204.13,19382.8,1005.77,45.64,0.366,29.58,0.3081
2022-06-18 11:00:00,0.4661,5.952,202.8,19237.0,1004.47,45.13,0.3642,29.97,0.3054
2022-06-18 12:00:00,0.4635,5.918,201.78,19147.3,999.37,45.14,0.3625,30.28,0.3061
2022-06-18 13:00:00,0.4654,5.937,202.38,19190.4,999.44,45.5,0.3639,30.0,0.3086
2022-06-18 14:00:00,0.4592,5.844,200.07,19070.5,992.17,45.26,0.3578,29.62,0.3044
2022-06-18 15:00:00,0.4566,5.852,198.48,18946.6,989.04,44.86,0.3571,29.78,0.3053
2022-06-18 16:00:00,0.455,5.828,197.78,18866.2,981.57,44.72,0.3552,29.68,0.3044
2022-06-18 17:00:00,0.4514,5.843,194.79,18609.9,962.02,44.34,0.35,29.54,0.3032
2022-06-18 18:00:00,0.4443,5.849,191.76,18203.7,937.7,44.2,0.3465,29.08,0.2993
2022-06-18 19:00:00,0.4331,5.628,187.95,18059.4,914.15,42.66,0.3335,28.08,0.2952
2022-06-18 20:00:00,0.4345,5.72,187.57,17798.0,903.26,42.43,0.327,27.77,0.295
2022-06-18 21:00:00,0.4483,6.058,193.83,18503.9,942.33,44.77,0.3394,29.25,0.3051
2022-06-18 22:00:00,0.458,6.073,198.62,19173.6,990.51,46.09,0.3481,31.65,0.3099
2022-06-18 23:00:00,0.4545,6.076,196.8,18959.7,994.09,47.11,0.3454,31.98,0.3072
2022-06-19 00:00:00,0.4503,6.031,197.29,18960.1,989.99,46.14,0.3406,30.95,0.3053
2022-06-19 01:00:00,0.442,6.014,193.64,18473.9,961.83,46.0,0.3333,30.21,0.3032
2022-06-19 02:00:00,0.4414,5.971,192.75,18367.8,949.9,45.65,0.3313,30.27,0.3029
2022-06-19 03:00:00,0.4408,5.932,192.25,18299.8,952.42,45.28,0.3307,30.17,0.3008
2022-06-19 04:00:00,0.4453,6.019,194.74,18496.2,967.22,46.0,0.3357,30.21,0.3033
2022-06-19 05:00:00,0.4397,5.931,190.91,18114.9,945.63,45.78,0.3292,29.31,0.301
2022-06-19 06:00:00,0.4419,6.069,191.89,18250.1,954.13,46.26,0.3323,29.19,0.3025
2022-06-19 07:00:00,0.4454,6.092,192.96,18297.2,955.12,46.35,0.3329,29.17,0.303
2022-06-19 08:00:00,0.4526,6.156,195.88,18657.9,967.32,46.97,0.3366,29.44,0.3074
2022-06-19 09:00:00,0.4545,6.134,198.61,18994.4,991.89,47.99,0.341,30.08,0.3073
2022-06-19 10:00:00,0.4712,6.39,207.4,19888.2,1063.26,49.78,0.3582,32.48,0.3156
2022-06-19 11:00:00,0.4655,6.366,207.02,19685.4,1054.63,50.18,0.3543,32.4,0.3131
2022-06-19 12:00:00,0.4616,6.308,205.91,19338.5,1032.28,50.09,0.3507,31.66,0.3122
2022-06-19 13:00:00,0.4585,6.259,204.96,19172.9,1021.04,50.34,0.3511,31.65,0.3108
2022-06-19 14:00:00,0.4623,6.363,207.02,19460.0,1036.99,50.98,0.3559,32.43,0.3148
2022-06-19 15:00:00,0.4699,6.496,209.23,19816.3,1071.06,51.56,0.3633,33.45,0.3176
2022-06-19 16:00:00,0.4621,6.427,206.27,19514.1,1052.41,52.62,0.3573,32.42,0.3158
2022-06-19 17:00:00,0.4579,6.428,205.79,19438.9,1047.05,53.5,0.3563,32.26,0.3152
2022-06-19 18:00:00,0.4745,6.709,213.45,20237.4,1110.93,55.03,0.3696,33.88,0.3217
2022-06-19 19:00:00,0.472,6.645,211.66,20111.2,1099.81,55.13,0.3663,33.19,0.3206
2022-06-19 20:00:00,0.4849,6.825,215.44,20634.0,1141.31,55.1,0.3799,34.84,0.3291
2022-06-19 21:00:00,0.4794,6.745,213.2,20387.1,1131.33,54.47,0.3761,34.41,0.3256
2022-06-19 22:00:00,0.487,6.722,215.22,20683.0,1141.0,54.15,0.381,34.66,0.3261
2022-06-19 23:00:00,0.4847,6.769,214.86,20564.3,1127.88,54.26,0.3839,34.16,0.3262
2022-06-20 00:00:00,0.4717,6.629,210.63,20054.2,1087.39,52.24,0.3679,33.13,0.321
2022-06-20 01:00:00,0.466,6.611,207.56,19788.6,1075.25,52.11,0.3652,32.51,0.3188
2022-06-20 02:00:00,0.4682,6.546,207.95,19936.3,1074.69,52.52,0.3655,32.43,0.3191
2022-06-20 03:00:00,0.4681,6.57,208.52,19966.7,1079.1,52.87,0.3678,32.25,0.3179
2022-06-20 04:00:00,0.4632,6.513,205.84,19850.1,1068.64,51.84,0.3632,31.83,0.3156
2022-06-20 05:00:00,0.4696,6.61,208.46,20094.3,1080.68,52.13,0.3693,32.34,0.3178
2022-06-20 06:00:00,0.4708,6.605,208.26,20126.4,1084.46,52.46,0.3726,32.52,0.318
2022-06-20 07:00:00,0.4674,6.555,206.95,20076.7,1079.21,52.19,0.3702,32.32,0.3178
2022-06-20 08:00:00,0.4781,6.71,211.4,20554.3,1125.87,53.08,0.3803,33.64,0.3206
2022-06-20 09:00:00,0.4878,6.793,212.28,20643.3,1123.94,52.24,0.3907,34.7,0.3235
2022-06-20 10:00:00,0.5009,6.95,216.53,20876.3,1161.0,53.6,0.404,36.28,0.3272
2022-06-20 11:00:00,0.5035,6.927,215.89,20791.0,1152.59,53.45,0.4059,36.3,0.3265
2022-06-20 12:00:00,0.4973,6.807,213.43,20542.4,1130.5,52.42,0.3981,35.75,0.3239
2022-06-20 13:00:00,0.4923,6.756,214.45,20516.8,1116.52,51.88,0.3977,35.31,0.3207
2022-06-20 14:00:00,0.5025,6.93,217.41,20832.7,1139.95,53.16,0.4069,36.27,0.326
2022-06-20 15:00:00,0.4996,6.866,217.64,20815.4,1133.75,52.77,0.402,35.25,0.3253
2022-06-20 16:00:00,0.4886,6.811,214.4,20269.9,1108.13,52.26,0.3961,34.53,0.3214
2022-06-20 17:00:00,0.4821,6.677,212.92,19968.7,1096.67,52.19,0.3948,34.36,0.317
2022-06-20 18:00:00,0.4847,6.711,213.7,20036.8,1101.6,52.23,0.3929,34.5,0.3188
2022-06-20 19:00:00,0.4865,6.708,213.67,20064.3,1105.8,52.23,0.3931,34.44,0.3185
2022-06-20 20:00:00,0.4947,6.8,216.03,20446.0,1120.61,52.78,0.3986,35.02,0.3224
2022-06-20 21:00:00,0.4857,6.711,214.21,20412.5,1102.87,52.03,0.3913,34.52,0.3192
2022-06-20 22:00:00,0.4885,6.785,215.73,20483.1,1106.9,52.51,0.3965,34.84,0.3224
2022-06-20 23:00:00,0.4914,6.812,216.37,20570.1,1127.83,52.73,0.4005,35.22,0.3225
2022-06-21 00:00:00,0.4936,6.821,216.56,20666.4,1129.54,52.89,0.4015,35.46,0.3243
2022-06-21 01:00:00,0.4934,6.78,218.08,20661.0,1131.09,52.67,0.4043,35.32,0.3246
2022-06-21 02:00:00,0.489,6.743,216.44,20424.8,1119.27,52.94,0.4018,34.81,0.322
2022-06-21 03:00:00,0.4932,6.827,218.07,20604.4,1130.4,52.92,0.411,35.19,0.3239
2022-06-21 04:00:00,0.4911,6.875,218.38,20649.1,1130.55,53.01,0.4126,35.2,0.3234
2022-06-21 05:00:00,0.4969,6.983,222.3,20880.0,1150.09,53.9,0.4304,37.15,0.327
2022-06-21 06:00:00,0.5021,7.021,224.54,21179.9,1160.14,54.02,0.4347,37.35,0.3284
2022-06-21 07:00:00,0.4945,6.939,220.86,21107.7,1147.95,53.12,0.4263,36.82,0.3261
2022-06-21 08:00:00,0.5037,7.092,223.29,21345.8,1166.08,53.88,0.4422,38.19,0.3294
2022-06-21 09:00:00,0.5003,7.002,221.76,21191.1,1157.0,53.05,0.4376,37.95,0.3279
2022-06-21 10:00:00,0.5052,7.021,222.72,21287.1,1161.1,53.49,0.442,37.87,0.3314
2022-06-21 11:00:00,0.4947,6.893,218.93,20953.2,1140.87,52.45,0.4302,37.14,0.3263
2022-06-21 12:00:00,0.4985,6.93,221.45,21089.0,1147.24,52.95,0.4327,37.36,0.3283
2022-06-21 13:00:00,0.5095,7.158,227.08,21604.6,1183.87,54.24,0.4482,38.39,0.3351
2022-06-21 14:00:00,0.5071,7.129,226.85,21578.4,1182.32,55.29,0.4499,38.67,0.3356
2022-06-21 15:00:00,0.5004,7.062,224.88,21382.8,1167.79,54.06,0.4418,37.91,0.3325
2022-06-21 16:00:00,0.5012,7.068,225.32,21390.0,1166.99,54.03,0.4409,38.02,0.3327
2022-06-21 17:00:00,0.4931,7.009,223.27,21232.1,1151.31,53.73,0.436,37.25,0.3316
2022-06-21 18:00:00,0.4897,6.941,222.97,21095.5,1143.15,53.51,0.4348,37.33,0.332
2022-06-21 19:00:00,0.4809,6.81,220.0,20879.5,1123.8,52.93,0.4249,36.56,0.3277
2022-06-21 20:00:00,0.4817,6.844,219.99,20851.2,1122.31,53.27,0.4227,36.22,0.3272
2022-06-21 21:00:00,0.4817,6.869,221.0,20960.1,1128.93,53.31,0.4243,36.26,0.3288
2022-06-21 22:00:00,0.4832,6.94,221.95,20885.6,1137.17,54.02,0.4268,36.62,0.3315
2022-06-21 23:00:00,0.481,6.95,219.9,20713.1,1125.47,53.5,0.4198,36.39,0.329
2022-06-22 00:00:00,0.4731,6.854,218.25,20580.0,1117.59,51.92,0.4134,36.21,0.3265
2022-06-22 01:00:00,0.4655,6.711,215.11,20405.0,1100.91,51.78,0.4055,35.36,0.3221
2022-06-22 02:00:00,0.4671,6.714,216.8,20458.5,1102.28,51.77,0.406,35.3,0.3231
2022-06-22 03:00:00,0.4645,6.661,215.24,20309.0,1088.6,51.31,0.4018,34.67,0.3214
2022-06-22 04:00:00,0.4699,6.733,216.66,20424.5,1098.58,51.91,0.4076,34.8,0.3237
2022-06-22 05:00:00,0.4686,6.755,216.05,20359.6,1092.56,51.61,0.4066,34.56,0.3238
2022-06-22 06:00:00,0.4649,6.682,213.12,20103.5,1078.18,51.07,0.4015,34.22,0.3213
2022-06-22 07:00:00,0.4604,6.622,211.78,20091.6,1074.8,50.73,0.3971,33.84,0.3192
2022-06-22 08:00:00,0.4656,6.703,213.41,20226.2,1081.04,51.19,0.4012,34.33,0.3226
2022-06-22 09:00:00,0.4718,6.808,214.52,20415.7,1090.55,51.66,0.4074,35.44,0.3208
2022-06-22 10:00:00,0.4717,6.808,214.53,20410.4,1088.87,51.63,0.4076,35.31,0.321
2022-06-22 11:00:00,0.4721,6.896,215.74,20497.5,1096.72,52.13,0.4109,35.47,0.3232
2022-06-22 12:00:00,0.4701,6.855,214.72,20352.6,1082.12,51.49,0.4075,35.21,0.322
2022-06-22 13:00:00,0.4766,7.019,218.77,20715.4,1111.29,52.78,0.4182,35.96,0.3263
2022-06-22 14:00:00,0.474,7.033,219.33,20685.9,1109.61,52.67,0.4251,35.99,0.3257
2022-06-22 15:00:00,0.467,6.859,215.0,20075.4,1074.51,51.74,0.4115,34.74,0.3217
2022-06-22 16:00:00,0.4712,6.87,216.83,20310.8,1078.57,52.02,0.4177,35.09,0.3224
2022-06-22 17:00:00,0.4698,7.3,217.33,20255.4,1081.58,52.0,0.4178,34.88,0.3221
2022-06-22 18:00:00,0.4708,7.402,216.93,20210.0,1080.91,51.97,0.4572,34.59,0.3234
2022-06-22 19:00:00,0.4669,7.277,216.03,20103.0,1069.93,51.72,0.4563,34.35,0.3235
2022-06-22 20:00:00,0.4617,7.179,214.0,19871.8,1048.79,51.53,0.4541,34.21,0.3212
2022-06-22 21:00:00,0.4625,7.227,215.67,19995.3,1058.64,52.44,0.4554,34.83,0.3234
2022-06-22 22:00:00,0.4612,7.113,216.03,20088.4,1061.18,52.81,0.4626,34.84,0.3252
2022-06-22 23:00:00,0.4589,7.054,214.02,19977.4,1049.4,52.11,0.4554,34.11,0.3222
2022-06-23 00:00:00,0.4696,7.238,218.84,20407.4,1077.7,54.53,0.4789,35.29,0.3276
2022-06-23 01:00:00,0.4692,7.27,218.5,20366.6,1084.23,53.8,0.484,35.15,0.3254
2022-06-23 02:00:00,0.4692,7.266,218.3,20350.1,1085.02,54.32,0.4859,35.12,0.323
2022-06-23 03:00:00,0.4663,7.406,217.65,20202.9,1075.58,54.15,0.4889,35.09,0.3236
2022-06-23 04:00:00,0.472,7.515,220.55,20345.5,1086.71,54.73,0.4944,35.85,0.3262
2022-06-23 05:00:00,0.4706,7.483,220.33,20338.0,1084.82,54.9,0.4943,35.87,0.3264
2022-06-23 06:00:00,0.4725,7.526,222.33,20537.6,1099.28,55.36,0.5003,36.23,0.3262
2022-06-23 07:00:00,0.4703,7.591,222.11,20446.2,1091.06,55.07,0.4988,35.93,0.3259
2022-06-23 08:00:00,0.4703,7.636,222.84,20560.5,1097.14,55.15,0.4974,36.26,0.3272
2022-06-23 09:00:00,0.4726,7.66,223.71,20738.7,1110.21,55.04,0.5017,36.37,0.3282
2022-06-23 10:00:00,0.4748,7.719,228.13,20685.8,1109.29,54.9,0.5077,37.27,0.3287
2022-06-23 11:00:00,0.4727,7.678,225.14,20629.5,1106.05,54.48,0.5049,36.9,0.3278
2022-06-23 12:00:00,0.4715,7.583,225.81,20553.7,1118.3,54.5,0.5041,36.6,0.3281
2022-06-23 13:00:00,0.4672,7.526,224.93,20452.1,1107.46,54.46,0.5114,36.32,0.3259
2022-06-23 14:00:00,0.4713,7.871,227.69,20598.0,1110.77,54.58,0.4979,37.18,0.3268
2022-06-23 15:00:00,0.4669,7.784,222.53,20339.9,1093.5,54.18,0.4896,37.2,0.3249
2022-06-23 16:00:00,0.4651,7.758,221.79,20275.8,1089.41,53.93,0.4895,36.64,0.325
2022-06-23 17:00:00,0.4681,7.898,222.85,20305.9,1092.79,54.71,0.493,37.37,0.3263
2022-06-23 18:00:00,0.4673,7.898,223.02,20418.9,1101.03,54.44,0.4924,36.71,0.3271
2022-06-23 19:00:00,0.474,8.081,229.12,20900.5,1126.11,55.54,0.5407,37.55,0.3325
2022-06-23 20:00:00,0.4765,8.086,228.24,20805.9,1135.24,55.66,0.5387,37.68,0.3315
2022-06-23 21:00:00,0.4714,8.004,226.24,20676.4,1121.61,55.16,0.5414,37.31,0.3318
2022-06-23 22:00:00,0.476,7.999,228.44,20983.4,1140.96,56.19,0.5552,37.72,0.3336
2022-06-23 23:00:00,0.4796,8.123,228.65,21096.6,1143.71,55.71,0.5617,38.15,0.3355
2022-06-24 00:00:00,0.4769,8.339,228.44,20999.4,1142.9,55.74,0.592,37.97,0.3437
2022-06-24 01:00:00,0.4926,8.374,230.2,21038.4,1150.68,56.43,0.5979,38.17,0.3608
2022-06-24 02:00:00,0.4928,8.418,232.38,21164.1,1151.82,56.08,0.6097,38.91,0.3644
2022-06-24 03:00:00,0.4912,8.344,231.73,21066.3,1149.9,55.84,0.6002,38.91,0.3674
